Age,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,City,State,Personal Loan
-1.2525329404142327,1.2375067479456603,-1.217689952608673,1.2767037814437612,Undergrad,None,0,0,0,1,DAVIS,CA,0
1.8886280551026566,0.9376060121790142,1.3964575742349858,0.5527560156857514,Advanced,None,0,0,1,0,DAVIS,CA,0
-1.7760597730003809,-2.1608600423652966,1.3964575742349858,-1.1128484896278117,Undergrad,None,1,0,0,0,DAVIS,CA,0
-0.5544971636327017,0.3851395105753538,-1.217689952608673,0.7615436319027352,Advanced,None,0,0,0,0,DAVIS,CA,0
-0.9907695241211586,0.4928468930741249,1.3964575742349858,-1.5655467449795077,Graduate,None,0,0,1,0,DAVIS,CA,0
1.7141191109072738,-0.5098020910176949,-1.217689952608673,0.25416713028084315,Graduate,None,0,0,0,0,DAVIS,CA,0
-1.1652784683165414,-0.044361090520728966,0.5250750652870996,0.31780555458300963,Undergrad,1-99,0,0,1,0,DAVIS,CA,0
-0.9907695241211586,0.403647225135893,-1.217689952608673,0.6071700787546702,Undergrad,None,0,0,1,0,DAVIS,CA,0
1.1033378062234342,1.3285467462141711,-0.3463074436607868,1.9083138966633433,Undergrad,None,0,0,1,1,DAVIS,CA,0
1.1033378062234342,-1.3077476320708643,-0.3463074436607868,-0.9833382633256637,Graduate,None,0,0,1,0,DAVIS,CA,0
-0.20547927524193627,-0.6534618583226245,0.5250750652870996,0.31780555458300963,Advanced,None,0,0,1,0,DAVIS,CA,0
-0.46724269153501036,-1.4304306543590544,-0.3463074436607868,-0.10106919589079864,Graduate,None,0,0,1,1,DAVIS,CA,0
-0.5544971636327017,-0.01963203938769079,0.5250750652870996,-0.9833382633256637,Advanced,None,0,0,0,0,DAVIS,CA,0
0.6670654457349774,0.4928468930741249,-0.3463074436607868,-0.35172814810608144,Undergrad,None,0,0,1,0,DAVIS,CA,0
-0.7290061078280845,-1.0893707618278312,1.3964575742349858,0.12002766924398876,Undergrad,None,1,1,1,0,DAVIS,CA,0
-1.1652784683165414,0.4578132401912333,-0.3463074436607868,0.6071700787546702,Undergrad,>200,0,0,1,1,DAVIS,CA,0
-0.9907695241211586,-1.5642814259526745,-0.3463074436607868,-1.2519605462442265,Undergrad,100-199,0,0,1,1,DAVIS,CA,0
-1.2525329404142327,-2.5156923653198557,1.3964575742349858,-0.748387802222922,Graduate,None,0,0,1,0,DAVIS,CA,0
-1.2525329404142327,-0.4429113039112746,1.3964575742349858,-0.6410926722777416,Undergrad,100-199,0,0,1,0,DAVIS,CA,0
-0.03097033104655353,-0.9445315604659683,0.5250750652870996,-0.9833382633256637,Graduate,None,0,0,1,1,DAVIS,CA,0
1.8886280551026566,0.403647225135893,1.3964575742349858,0.12002766924398876,Graduate,>200,0,1,1,1,DAVIS,CA,0
-1.2525329404142327,-1.5642814259526745,1.3964575742349858,-0.024440036464912027,Graduate,None,0,0,1,0,DAVIS,CA,0
-0.20547927524193627,0.0753263204702377,0.5250750652870996,-0.6410926722777416,Advanced,None,1,0,0,0,DAVIS,CA,0
-0.9035150520234673,-1.3077476320708643,-1.217689952608673,-0.9833382633256637,Advanced,None,0,0,1,1,DAVIS,CA,0
0.6670654457349774,-2.8109479704493427,1.3964575742349858,-1.1128484896278117,Advanced,None,1,0,1,0,DAVIS,CA,0
-0.6417516357303931,-1.2500404747352467,1.3964575742349858,-0.4433147869387205,Undergrad,None,0,0,0,0,DAVIS,CA,0
0.318047557344212,0.8587651581056446,-0.3463074436607868,0.5527560156857514,Graduate,None,0,0,1,0,DAVIS,CA,0
1.539610166711891,0.775459293384904,1.3964575742349858,1.0367408908378395,Graduate,None,0,0,0,0,DAVIS,CA,0
-0.37998821943731903,0.6409281315330375,-1.217689952608673,0.7615436319027352,Advanced,None,0,0,1,0,DAVIS,CA,0
1.1905922783211256,-0.2021561481850236,1.3964575742349858,-0.024440036464912027,Undergrad,None,0,0,1,1,DAVIS,CA,0
0.318047557344212,0.3851395105753538,0.5250750652870996,0.31780555458300963,Graduate,None,0,0,1,0,DAVIS,CA,0
0.4053020294419033,0.5932046861740436,-1.217689952608673,0.7615436319027352,Graduate,None,0,0,1,0,DAVIS,CA,0
-0.6417516357303931,0.4578132401912333,1.3964575742349858,0.6944952997899174,Undergrad,None,0,0,0,0,DAVIS,CA,0
0.4925565015395947,-0.41057277342284776,1.3964575742349858,0.660051145630932,Undergrad,None,0,0,0,0,DAVIS,CA,0
0.05628414105113784,0.28893898609553476,-0.3463074436607868,-0.6410926722777416,Advanced,>200,0,1,1,1,DAVIS,CA,0
-0.37998821943731903,0.3851395105753538,1.3964575742349858,-1.1128484896278117,Undergrad,None,0,0,1,0,DAVIS,CA,0
1.7141191109072738,1.2684835532954835,1.3964575742349858,2.0626874498114085,Graduate,None,0,0,1,0,DAVIS,CA,1
-1.07802399621885,-0.7712322085769299,1.3964575742349858,-0.6410926722777416,Undergrad,None,0,0,1,0,DAVIS,CA,0
1.1905922783211256,-0.4759766034474432,1.3964575742349858,-0.18096013499677396,Undergrad,None,0,0,1,0,DAVIS,CA,0
0.5798109736372861,-1.5642814259526745,-1.217689952608673,-1.2519605462442265,Undergrad,None,0,0,0,0,DAVIS,CA,0
1.2778467504188171,0.47543433591973816,-0.3463074436607868,-0.10106919589079864,Undergrad,1-99,1,0,1,0,DAVIS,CA,0
-0.1182248031442449,0.2689203928392625,0.5250750652870996,-1.2519605462442265,Advanced,None,0,0,1,0,DAVIS,CA,0
-1.2525329404142327,-1.7115386129158172,-1.217689952608673,-1.1128484896278117,Advanced,None,0,0,1,0,DAVIS,CA,0
0.05628414105113784,0.9503450000445814,-0.3463074436607868,1.3503270895731203,Advanced,None,1,1,1,1,DAVIS,CA,1
-0.7290061078280845,0.004688248329123786,1.3964575742349858,0.3793570929186197,Advanced,>200,0,0,1,0,DAVIS,CA,0
0.318047557344212,-1.7115386129158172,-1.217689952608673,-1.1128484896278117,Advanced,100-199,0,0,1,0,DAVIS,CA,0
0.05628414105113784,-0.17465359216430704,1.3964575742349858,0.25416713028084315,Undergrad,100-199,0,0,0,0,DAVIS,CA,0
-0.8162605799257758,-0.8553318925277371,1.3964575742349858,-0.2644029270708342,Graduate,1-99,1,0,1,0,DAVIS,CA,0
1.016083334125743,-0.12114428049288338,-1.217689952608673,-0.10106919589079864,Advanced,None,0,0,1,0,DAVIS,CA,0
0.05628414105113784,0.8037552405853935,-1.217689952608673,1.8260896399995379,Undergrad,None,0,0,1,1,REDWOOD CITY,CA,0
-1.514296356707307,0.6409281315330375,-0.3463074436607868,-1.4022130137994722,Undergrad,None,0,0,0,0,REDWOOD CITY,CA,0
0.9288288620280516,1.1179961918028214,-1.217689952608673,2.2505594877112656,Undergrad,None,0,0,0,0,REDWOOD CITY,CA,0
-1.2525329404142327,0.7319681298015497,1.3964575742349858,0.1882953282808619,Graduate,>200,0,0,0,0,REDWOOD CITY,CA,0
-0.29273374733962765,1.2887782737754692,-0.3463074436607868,2.3800697140134144,Undergrad,>200,0,0,0,0,REDWOOD CITY,CA,0
-0.8162605799257758,0.052155071396154364,1.3964575742349858,-1.5655467449795077,Graduate,100-199,0,0,0,0,REDWOOD CITY,CA,0
-1.07802399621885,1.6211247456779534,-1.217689952608673,2.5012184399265487,Undergrad,None,0,0,0,0,REDWOOD CITY,CA,0
0.2307930852465206,-0.616210655800313,-1.217689952608673,-0.2644029270708342,Graduate,None,0,0,0,0,REDWOOD CITY,CA,0
1.2778467504188171,0.004688248329123786,0.5250750652870996,0.6071700787546702,Undergrad,None,0,0,1,0,REDWOOD CITY,CA,0
0.4925565015395947,0.1860058429897751,-1.217689952608673,-0.024440036464912027,Graduate,None,0,0,0,0,REDWOOD CITY,CA,0
-0.5544971636327017,-0.4759766034474432,0.5250750652870996,-0.748387802222922,Graduate,100-199,0,0,1,0,CUPERTINO,CA,0
-0.37998821943731903,0.4219250242483158,-1.217689952608673,1.6805009108272928,Undergrad,None,0,0,0,0,CUPERTINO,CA,0
0.8415743899303602,-0.5444235450164678,0.5250750652870996,-0.4433147869387205,Advanced,None,0,0,1,0,CUPERTINO,CA,0
1.2778467504188171,-1.964389441402175,-1.217689952608673,-0.6410926722777416,Graduate,None,0,0,1,0,CUPERTINO,CA,0
-1.339787412511924,1.2479049813807908,-0.3463074436607868,1.3978525073568964,Undergrad,None,0,0,0,0,CUPERTINO,CA,0
-1.514296356707307,1.5213343817818419,-1.217689952608673,-1.5655467449795077,Advanced,None,0,0,0,0,CUPERTINO,CA,1
1.7141191109072738,0.6719049368828606,0.5250750652870996,1.1605541363375729,Graduate,100-199,0,0,0,1,CUPERTINO,CA,1
-1.514296356707307,0.12060201296517904,0.5250750652870996,0.660051145630932,Advanced,None,1,0,0,0,CUPERTINO,CA,0
1.6268646388095824,-0.4759766034474432,-1.217689952608673,0.25416713028084315,Graduate,None,0,0,1,0,CUPERTINO,CA,0
-1.1652784683165414,0.24862567235927674,-0.3463074436607868,0.15447182340297408,Advanced,100-199,0,0,0,0,CUPERTINO,CA,0
1.4523556946141998,0.7319681298015497,1.3964575742349858,0.12002766924398876,Graduate,None,0,0,1,0,CUPERTINO,CA,0
0.7543199178326688,0.3086888652779645,-0.3463074436607868,-0.35172814810608144,Undergrad,None,0,0,1,0,CUPERTINO,CA,0
0.4925565015395947,-1.495834484383649,-0.3463074436607868,-0.4433147869387205,Graduate,None,0,0,1,0,CUPERTINO,CA,0
-1.514296356707307,-2.6559264176727257,-1.217689952608673,-1.5655467449795077,Graduate,None,0,0,1,0,CUPERTINO,CA,0
-1.1652784683165414,0.8987136004433219,-0.3463074436607868,-0.024440036464912027,Advanced,None,0,0,0,0,CUPERTINO,CA,0
-0.9907695241211586,-0.4759766034474432,-1.217689952608673,0.12002766924398876,Undergrad,100-199,0,0,0,1,CUPERTINO,CA,0
1.1033378062234342,1.4598364311607368,-0.3463074436607868,-0.9833382633256637,Undergrad,>200,0,0,0,0,CUPERTINO,CA,0
0.7543199178326688,1.376791852244199,-1.217689952608673,0.5527560156857514,Graduate,>200,0,0,1,0,CUPERTINO,CA,1
0.9288288620280516,-0.8553318925277371,0.5250750652870996,-0.024440036464912027,Undergrad,None,0,0,0,0,CUPERTINO,CA,0
1.2778467504188171,0.09813831086661465,0.5250750652870996,0.43895428049614466,Advanced,None,0,0,0,0,CUPERTINO,CA,0
1.4523556946141998,1.5127047740103317,0.5250750652870996,1.6189493724916832,Graduate,100-199,0,1,1,1,CUPERTINO,CA,1
-0.9907695241211586,-2.0593478012601034,1.3964575742349858,-1.2519605462442265,Undergrad,None,0,0,0,0,CUPERTINO,CA,0
0.4925565015395947,0.052155071396154364,-0.3463074436607868,-0.024440036464912027,Graduate,None,0,0,1,1,CUPERTINO,CA,0
-0.9035150520234673,-0.9912448142938695,1.3964575742349858,-0.4433147869387205,Graduate,None,1,0,0,0,CUPERTINO,CA,0
1.016083334125743,-0.01963203938769079,-0.3463074436607868,1.1605541363375729,Undergrad,100-199,0,0,1,0,CUPERTINO,CA,0
-0.9907695241211586,0.12060201296517904,0.5250750652870996,-0.748387802222922,Graduate,100-199,0,0,1,0,CUPERTINO,CA,0
-1.339787412511924,-2.0593478012601034,1.3964575742349858,-0.9833382633256637,Advanced,None,0,0,1,0,CUPERTINO,CA,0
0.9288288620280516,0.4928468930741249,-0.3463074436607868,0.049183271664447165,Undergrad,None,0,0,1,0,CUPERTINO,CA,0
-0.37998821943731903,-1.2500404747352467,-0.3463074436607868,-1.5655467449795077,Graduate,None,0,0,0,1,CUPERTINO,CA,0
-0.7290061078280845,1.7145748082154442,1.3964575742349858,-1.4022130137994722,Advanced,>200,1,1,1,1,SANTA CLARITA,CA,1
0.05628414105113784,1.2887782737754692,-0.3463074436607868,1.9870871496787939,Undergrad,None,1,1,1,0,SANTA CLARITA,CA,0
0.6670654457349774,-0.4759766034474432,-0.3463074436607868,0.3793570929186197,Advanced,None,0,1,1,1,SANTA CLARITA,CA,0
1.6268646388095824,-0.899255867971027,0.5250750652870996,-1.5655467449795077,Advanced,None,0,0,1,0,SANTA CLARITA,CA,0
-0.03097033104655353,1.7737322800176658,0.5250750652870996,2.7567594592203215,Advanced,None,0,0,0,0,SANTA CLARITA,CA,1
-1.4270418846096153,-0.4429113039112746,1.3964575742349858,0.31780555458300963,Graduate,None,0,0,1,0,SANTA CLARITA,CA,0
-0.6417516357303931,-1.4304306543590544,0.5250750652870996,-1.4022130137994722,Graduate,None,0,0,1,0,SANTA CLARITA,CA,0
1.1033378062234342,0.4928468930741249,-0.3463074436607868,0.7615436319027352,Undergrad,None,0,0,1,1,SANTA CLARITA,CA,0
0.05628414105113784,0.789675287137166,1.3964575742349858,1.5553109481895169,Advanced,None,0,0,1,0,SANTA CLARITA,CA,1
-1.2525329404142327,-1.964389441402175,0.5250750652870996,-0.539600186005938,Advanced,None,0,0,1,0,SANTA CLARITA,CA,0
1.1033378062234342,-0.5098020910176949,-0.3463074436607868,0.049183271664447165,Advanced,None,0,0,1,0,SANTA CLARITA,CA,0
-0.37998821943731903,-0.616210655800313,0.5250750652870996,-0.9833382633256637,Advanced,None,0,0,0,0,SANTA CLARITA,CA,0
1.3651012225165085,1.5127047740103317,-0.3463074436607868,1.9349406371979665,Advanced,100-199,0,1,1,1,SANTA CLARITA,CA,1
0.9288288620280516,-0.1476556987817872,1.3964575742349858,0.3793570929186197,Undergrad,None,0,0,1,0,SANTA CLARITA,CA,0
0.2307930852465206,0.028613066642337207,-0.3463074436607868,0.12002766924398876,Undergrad,>200,0,0,0,1,SANTA CLARITA,CA,0
0.318047557344212,0.9376060121790142,-1.217689952608673,0.6071700787546702,Advanced,None,0,0,1,0,SANTA CLARITA,CA,1
0.5798109736372861,-0.4759766034474432,0.5250750652870996,-0.4433147869387205,Graduate,100-199,0,1,1,1,SANTA CLARITA,CA,0
1.7141191109072738,0.8177017327511824,1.3964575742349858,0.12002766924398876,Advanced,None,1,0,1,0,SANTA CLARITA,CA,0
0.9288288620280516,0.004688248329123786,-1.217689952608673,0.43895428049614466,Advanced,None,0,0,0,0,SANTA CLARITA,CA,0
-1.339787412511924,0.403647225135893,1.3964575742349858,0.31780555458300963,Graduate,None,0,0,1,0,SANTA CLARITA,CA,0
-0.7290061078280845,0.2689203928392625,1.3964575742349858,-0.748387802222922,Advanced,None,0,0,0,0,SANTA CLARITA,CA,0
-1.07802399621885,-0.17465359216430704,-1.217689952608673,0.3793570929186197,Advanced,None,0,0,0,0,SANTA CLARITA,CA,0
0.9288288620280516,0.43997855022453014,-0.3463074436607868,1.4556156413116477,Advanced,None,0,0,0,1,ROSEVILLE,CA,0
1.1033378062234342,0.12060201296517904,1.3964575742349858,0.43895428049614466,Undergrad,None,0,0,1,0,ROSEVILLE,CA,0
-0.9035150520234673,-1.3077476320708643,1.3964575742349858,-1.2519605462442265,Undergrad,None,0,0,1,0,ROSEVILLE,CA,0
-1.4270418846096153,-0.9912448142938695,1.3964575742349858,-0.024440036464912027,Graduate,100-199,0,0,0,1,ROSEVILLE,CA,0
0.4925565015395947,0.20717662417277194,-1.217689952608673,-1.2519605462442265,Undergrad,None,0,0,1,1,ROSEVILLE,CA,0
1.4523556946141998,0.5932046861740436,0.5250750652870996,-0.9833382633256637,Undergrad,None,0,0,1,0,ROSEVILLE,CA,0
1.4523556946141998,-0.5098020910176949,0.5250750652870996,-1.5655467449795077,Advanced,100-199,0,0,0,1,ROSEVILLE,CA,0
1.016083334125743,-0.8553318925277371,-0.3463074436607868,0.31780555458300963,Graduate,None,0,0,1,0,ROSEVILLE,CA,0
-0.20547927524193627,-0.044361090520728966,-1.217689952608673,0.5527560156857514,Undergrad,None,0,0,0,0,ROSEVILLE,CA,0
-0.7290061078280845,-0.8126812567634354,0.5250750652870996,-0.539600186005938,Undergrad,None,0,0,1,0,ROSEVILLE,CA,0
0.2307930852465206,0.403647225135893,0.5250750652870996,-0.748387802222922,Graduate,None,0,0,1,0,ROSEVILLE,CA,0
-1.339787412511924,1.2479049813807908,-1.217689952608673,-0.6410926722777416,Undergrad,None,0,0,1,0,ROSEVILLE,CA,0
0.8415743899303602,-1.964389441402175,-1.217689952608673,-1.4022130137994722,Undergrad,None,0,0,0,0,ROSEVILLE,CA,0
-1.07802399621885,0.4578132401912333,-1.217689952608673,0.660051145630932,Graduate,None,1,1,1,1,ROSEVILLE,CA,0
-1.2525329404142327,1.1625857831394975,-1.217689952608673,-0.024440036464912027,Advanced,None,0,0,0,0,ROSEVILLE,CA,1
0.05628414105113784,0.4219250242483158,1.3964575742349858,0.31780555458300963,Advanced,None,0,0,1,0,ROSEVILLE,CA,0
-0.8162605799257758,1.7221008804164075,-0.3463074436607868,0.8578290309699529,Undergrad,None,0,0,1,1,ROSEVILLE,CA,0
0.05628414105113784,-1.2500404747352467,1.3964575742349858,-0.8621895374125288,Undergrad,None,0,0,1,1,ROSEVILLE,CA,0
0.7543199178326688,1.1625857831394975,-1.217689952608673,1.6189493724916832,Graduate,None,0,0,0,1,ROSEVILLE,CA,1
-0.46724269153501036,-0.2878897511346577,-1.217689952608673,0.1882953282808619,Undergrad,None,0,0,0,1,REDLANDS,CA,0
0.4925565015395947,0.4219250242483158,-1.217689952608673,1.5873998275933647,Undergrad,None,0,0,0,0,REDLANDS,CA,0
0.8415743899303602,0.403647225135893,0.5250750652870996,-0.6410926722777416,Undergrad,None,0,0,1,1,REDLANDS,CA,0
-1.6015508288049982,0.6564980536222514,-0.3463074436607868,-1.4022130137994722,Undergrad,>200,0,0,0,1,REDLANDS,CA,0
0.9288288620280516,0.43997855022453014,-0.3463074436607868,1.1605541363375729,Undergrad,100-199,0,0,1,1,REDLANDS,CA,0
0.4925565015395947,-1.964389441402175,-0.3463074436607868,-1.744458604847394,Undergrad,100-199,0,0,1,0,REDLANDS,CA,0
-0.03097033104655353,0.6092851075133588,-0.3463074436607868,0.12002766924398876,Graduate,None,1,0,1,0,REDLANDS,CA,0
-0.7290061078280845,0.4578132401912333,-0.3463074436607868,0.43895428049614466,Undergrad,None,0,0,0,0,REDLANDS,CA,0
0.05628414105113784,-0.8126812567634354,-0.3463074436607868,-0.18096013499677396,Undergrad,None,0,0,1,0,REDLANDS,CA,0
-1.4270418846096153,1.5384432246390944,-0.3463074436607868,1.4556156413116477,Undergrad,>200,0,0,1,0,REDLANDS,CA,0
-1.1652784683165414,-2.8109479704493427,1.3964575742349858,-0.748387802222922,Graduate,None,1,0,1,0,LA JOLLA,CA,0
0.318047557344212,0.2280471004445842,-0.3463074436607868,-0.024440036464912027,Graduate,None,0,0,0,0,LA JOLLA,CA,0
-1.7760597730003809,-1.0893707618278312,-0.3463074436607868,0.12002766924398876,Graduate,None,0,0,0,0,LA JOLLA,CA,0
0.8415743899303602,0.789675287137166,0.5250750652870996,0.1882953282808619,Graduate,>200,0,0,0,0,LA JOLLA,CA,0
0.7543199178326688,1.47767112112744,-1.217689952608673,1.3138763572074816,Advanced,None,0,1,1,1,LA JOLLA,CA,1
-0.5544971636327017,-0.8553318925277371,1.3964575742349858,-0.024440036464912027,Advanced,None,0,0,0,0,LA JOLLA,CA,0
-0.6417516357303931,0.052155071396154364,0.5250750652870996,-0.748387802222922,Graduate,None,1,0,1,0,LA JOLLA,CA,0
-0.6417516357303931,1.1179961918028214,1.3964575742349858,1.421171487152662,Undergrad,100-199,0,0,0,0,LA JOLLA,CA,1
-0.46724269153501036,-0.25875327611511484,-0.3463074436607868,0.12002766924398876,Undergrad,100-199,0,0,0,0,LA JOLLA,CA,0
-0.6417516357303931,1.5127047740103317,-1.217689952608673,2.1114474310948514,Advanced,None,0,1,1,1,LA JOLLA,CA,1
-0.5544971636327017,-0.2021561481850236,0.5250750652870996,0.5155834399220313,Undergrad,None,0,0,1,0,LA JOLLA,CA,0
-0.9907695241211586,0.12060201296517904,-1.217689952608673,0.8578290309699529,Undergrad,>200,0,0,1,0,LA JOLLA,CA,1
-0.5544971636327017,-2.269898355671453,-0.3463074436607868,-1.744458604847394,Advanced,None,0,0,0,0,LA JOLLA,CA,0
-1.2525329404142327,-0.17465359216430704,1.3964575742349858,0.43895428049614466,Undergrad,100-199,0,0,1,0,LA JOLLA,CA,0
-0.6417516357303931,0.09813831086661465,-1.217689952608673,-0.024440036464912027,Advanced,None,0,0,0,1,LA JOLLA,CA,0
1.4523556946141998,-0.4429113039112746,-0.3463074436607868,-0.4433147869387205,Advanced,None,0,0,0,0,LA JOLLA,CA,0
-0.20547927524193627,1.106634406331134,1.3964575742349858,1.7105360113243222,Undergrad,1-99,0,0,0,0,LA JOLLA,CA,1
0.7543199178326688,0.028613066642337207,-1.217689952608673,0.1882953282808619,Advanced,None,0,0,1,0,LA JOLLA,CA,0
-1.07802399621885,-1.7115386129158172,-1.217689952608673,-0.8621895374125288,Advanced,None,0,0,0,0,LA JOLLA,CA,0
0.7543199178326688,-0.8126812567634354,1.3964575742349858,-1.5655467449795077,Advanced,None,0,0,1,1,LA JOLLA,CA,0
0.9288288620280516,0.12060201296517904,0.5250750652870996,0.12002766924398876,Undergrad,100-199,0,0,0,0,LA JOLLA,CA,0
-0.9035150520234673,1.6840795423584607,0.5250750652870996,0.9041808608858176,Graduate,>200,0,0,0,0,LA JOLLA,CA,1
-1.4270418846096153,1.5384432246390944,1.3964575742349858,1.421171487152662,Undergrad,None,0,0,0,0,LA JOLLA,CA,1
-0.9035150520234673,1.432672387486443,1.3964575742349858,1.8260896399995379,Advanced,None,1,0,0,0,LA JOLLA,CA,1
-1.07802399621885,0.052155071396154364,0.5250750652870996,0.4967174144508961,Undergrad,1-99,0,0,0,1,LA JOLLA,CA,0
1.4523556946141998,1.106634406331134,-1.217689952608673,0.6071700787546702,Undergrad,None,0,0,0,0,LA JOLLA,CA,0
0.7543199178326688,-1.0893707618278312,1.3964575742349858,-1.4022130137994722,Graduate,100-199,0,0,1,0,LA JOLLA,CA,0
1.1033378062234342,-0.4759766034474432,-1.217689952608673,0.7615436319027352,Graduate,None,0,0,1,0,LA JOLLA,CA,0
0.8415743899303602,0.12060201296517904,1.3964575742349858,0.31780555458300963,Advanced,None,0,0,1,0,LA JOLLA,CA,0
-1.1652784683165414,0.4928468930741249,1.3964575742349858,1.0367408908378395,Undergrad,None,0,0,1,0,LA JOLLA,CA,0
1.2778467504188171,-1.6360685367365198,0.5250750652870996,-1.2519605462442265,Advanced,None,0,0,1,0,LA JOLLA,CA,0
0.318047557344212,-0.9912448142938695,1.3964575742349858,-0.8621895374125288,Undergrad,None,0,0,0,0,LA JOLLA,CA,0
1.016083334125743,-0.23018259379904002,1.3964575742349858,0.12002766924398876,Graduate,100-199,0,0,1,0,LA JOLLA,CA,0
-1.339787412511924,0.9117922990674485,0.5250750652870996,0.6071700787546702,Undergrad,None,0,0,1,0,LA JOLLA,CA,0
-1.2525329404142327,-1.0394899203238968,1.3964575742349858,-0.024440036464912027,Graduate,100-199,0,0,1,1,LA JOLLA,CA,0
1.7141191109072738,1.2375067479456603,-1.217689952608673,-0.539600186005938,Undergrad,None,0,0,0,0,LA JOLLA,CA,0
-1.6888053009026895,0.24862567235927674,1.3964575742349858,0.1882953282808619,Graduate,None,1,0,1,0,LA JOLLA,CA,0
1.4523556946141998,0.9503450000445814,-0.3463074436607868,0.7615436319027352,Undergrad,>200,0,0,1,1,LA JOLLA,CA,0
-0.20547927524193627,1.4417829051845212,-0.3463074436607868,2.29472984877781,Undergrad,>200,0,0,1,0,LA JOLLA,CA,0
1.1033378062234342,-0.5098020910176949,1.3964575742349858,0.12002766924398876,Undergrad,None,0,0,0,0,LA JOLLA,CA,0
-1.6888053009026895,1.7221008804164075,0.5250750652870996,1.9956391176985908,Advanced,None,1,1,1,0,LA JOLLA,CA,1
1.1905922783211256,0.7319681298015497,-0.3463074436607868,0.711483232324418,Undergrad,None,0,0,0,0,LA JOLLA,CA,0
0.1435386131488292,0.3851395105753538,-1.217689952608673,-1.4022130137994722,Graduate,None,0,0,1,0,LA JOLLA,CA,0
0.4053020294419033,-0.4429113039112746,-0.3463074436607868,-0.748387802222922,Graduate,100-199,0,0,1,0,LA JOLLA,CA,0
0.9288288620280516,-1.964389441402175,1.3964575742349858,-0.748387802222922,Advanced,100-199,0,0,0,0,LA JOLLA,CA,0
0.8415743899303602,-0.4429113039112746,0.5250750652870996,-0.4433147869387205,Advanced,None,0,0,1,0,LA JOLLA,CA,0
-1.4270418846096153,0.20717662417277194,1.3964575742349858,0.1882953282808619,Graduate,None,0,0,1,1,LA JOLLA,CA,0
1.8013735830049653,0.4219250242483158,1.3964575742349858,-1.5655467449795077,Graduate,None,0,0,1,0,LA JOLLA,CA,0
-0.9907695241211586,-0.5444235450164678,-1.217689952608673,-0.4433147869387205,Undergrad,None,0,0,1,0,LA JOLLA,CA,0
0.7543199178326688,0.2280471004445842,0.5250750652870996,0.31780555458300963,Graduate,100-199,0,0,1,1,LA JOLLA,CA,0
0.318047557344212,-0.8553318925277371,0.5250750652870996,0.12002766924398876,Graduate,None,0,0,1,0,LA JOLLA,CA,0
-1.339787412511924,0.2689203928392625,-1.217689952608673,-1.5655467449795077,Undergrad,>200,0,0,0,0,BRISBANE,CA,0
0.8415743899303602,-1.0394899203238968,0.5250750652870996,-1.5655467449795077,Graduate,None,1,1,1,0,BRISBANE,CA,0
-1.6015508288049982,0.8722021821544195,1.3964575742349858,0.1882953282808619,Advanced,None,0,0,0,0,BRISBANE,CA,0
-0.37998821943731903,0.32817714895659617,-1.217689952608673,1.1605541363375729,Advanced,>200,0,0,0,0,BRISBANE,CA,0
-0.5544971636327017,0.028613066642337207,0.5250750652870996,-0.9833382633256637,Advanced,100-199,0,0,1,0,BRISBANE,CA,0
-1.1652784683165414,-0.7712322085769299,-0.3463074436607868,-1.2519605462442265,Undergrad,None,0,0,0,1,BRISBANE,CA,0
-0.5544971636327017,0.5100557899185111,0.5250750652870996,-0.2644029270708342,Advanced,100-199,0,0,1,1,BRISBANE,CA,0
0.4053020294419033,-0.41057277342284776,1.3964575742349858,-1.5655467449795077,Undergrad,1-99,0,0,1,0,BRISBANE,CA,0
0.6670654457349774,-2.0593478012601034,1.3964575742349858,-0.6410926722777416,Undergrad,None,0,0,1,1,BRISBANE,CA,0
0.05628414105113784,-2.6559264176727257,-1.217689952608673,-1.4022130137994722,Undergrad,None,0,0,1,0,BRISBANE,CA,0
0.4925565015395947,0.20717662417277194,0.5250750652870996,0.31780555458300963,Graduate,None,0,0,1,0,BRISBANE,CA,0
1.1033378062234342,-0.2878897511346577,-1.217689952608673,-0.10106919589079864,Undergrad,1-99,0,0,1,1,BRISBANE,CA,0
1.7141191109072738,-0.7712322085769299,-1.217689952608673,-0.9833382633256637,Advanced,None,0,0,0,0,BRISBANE,CA,0
0.4053020294419033,0.9117922990674485,-1.217689952608673,-1.2519605462442265,Undergrad,>200,0,0,0,0,BRISBANE,CA,0
0.5798109736372861,-0.4759766034474432,1.3964575742349858,-1.4022130137994722,Graduate,None,0,0,0,1,BRISBANE,CA,0
0.4053020294419033,-1.6360685367365198,1.3964575742349858,-1.1128484896278117,Graduate,100-199,0,0,1,1,BRISBANE,CA,0
0.2307930852465206,-0.044361090520728966,-0.3463074436607868,0.12002766924398876,Undergrad,None,0,0,0,0,BRISBANE,CA,0
0.4925565015395947,0.09813831086661465,1.3964575742349858,0.1882953282808619,Advanced,None,0,0,0,0,BRISBANE,CA,0
-1.4270418846096153,-0.17465359216430704,1.3964575742349858,0.1882953282808619,Advanced,None,0,0,1,0,BRISBANE,CA,0
0.4053020294419033,1.6840795423584607,0.5250750652870996,0.3793570929186197,Advanced,>200,0,0,1,0,EL SEGUNDO,CA,1
-1.339787412511924,-0.616210655800313,0.5250750652870996,-0.35172814810608144,Graduate,None,0,0,1,0,EL SEGUNDO,CA,0
